1,0.382,0.346,0.490,0.511,0.017911400958787252,1127.4213,-4.1668623e-06,956.5,1126.9384,525.5,-1.2434498071670532,-1.0408430099487305,13.658913612365723
1,0.000,0.317,0.350,0.984,0.23343280825025686,1127.4213,-2.1095238e-07,956.5,1126.9385,525.5,-2.2964730262756348,-0.07680278271436691,4.9575653076171875
0,0.183,0.342,0.223,0.389,0.0019174541062266031,1127.4213,1.5561913e-07,956.5,1126.9384,525.5,-45.04503631591797,-11.152799606323242,89.33940887451172
1,0.000,0.000,0.848,0.684,0.5803027003544526,1127.4213,-2.967915e-06,956.5,1126.9384,525.5,2.066880702972412,0.4044318199157715,2.292775869369507
1,0.000,0.346,0.124,0.590,0.030244171444398345,1127.4213,6.8550713e-07,956.5,1126.9384,525.5,-7.8907365798950195,-0.3806877136230469,10.339570045471191
2,0.624,0.388,0.682,0.422,0.0019750918432788725,1127.4213,2.8894897e-07,956.5,1126.9385,525.5,16.166412353515625,-5.5111846923828125,62.41252136230469
1,0.624,0.356,0.647,0.386,0.0007196080788150386,1127.4213,3.7216176e-07,956.5,1126.9384,525.5,16.132034301757812,-8.362152099609375,69.82232666015625
2,0.113,0.382,0.168,0.452,0.0038937102930405305,1127.4213,-3.5987597e-07,956.5,1126.9384,525.5,-18.794147491455078,-2.3965072631835938,30.92202377319336
1,0.059,0.348,0.158,0.430,0.0081798735207402,1127.4213,-3.4624692e-05,956.5,1126.9384,525.5,-17.732940673828125,-2.888537883758545,27.076343536376953
1,0.475,0.399,0.511,0.443,0.001568681484820002,1127.4213,-1.0073192e-06,956.5,1126.9384,525.5,-0.3660295903682709,-2.6856069564819336,36.19394302368164
1,0.380,0.428,0.418,0.478,0.0018754595795533156,1127.4213,2.902322e-07,956.5,1126.9384,525.5,-7.602894306182861,-1.9963594675064087,45.016597747802734
2,0.514,0.373,0.565,0.427,0.0027042290929147933,1127.4213,-6.5260815e-06,956.5,1126.9385,525.5,3.8518545627593994,-5.141197681427002,55.23783493041992
1,0.153,0.410,0.381,0.584,0.03957508304411954,1127.4213,-3.301997e-06,956.5,1126.9385,525.5,-3.8497726917266846,-0.21182559430599213,10.932307243347168
2,0.192,0.395,0.211,0.419,0.00044542809062798156,1127.4213,2.1973462e-06,956.5,1126.9385,525.5,-50.57694625854492,-8.647397994995117,99.77783203125
1,0.674,0.397,0.831,0.490,0.01466575000268973,1127.4213,5.3401022e-06,956.5,1126.9384,525.5,8.055634498596191,-1.0380728244781494,18.61983871459961
1,0.000,0.433,0.072,0.532,0.00716691140443112,1127.4213,7.670189e-07,956.5,1126.9384,525.5,-17.731731414794922,-0.3520882725715637,19.805089950561523
0,0.354,0.066,0.597,0.583,0.1256791785381094,1127.4213,-1.6110703e-06,956.5,1126.9384,525.5,-0.37240147590637207,-1.626306414604187,12.994460105895996
2,0.487,0.412,0.502,0.434,0.00032529190112940196,1127.4213,9.917732e-08,956.5,1126.9385,525.5,-1.049755334854126,-8.100834846496582,112.9124984741211
2,0.418,0.382,0.442,0.418,0.0008426966623568737,1127.4213,3.136346e-07,956.5,1126.9385,525.5,-13.782752990722656,-10.940787315368652,117.37046813964844
2,0.208,0.379,0.258,0.428,0.0024626489609946606,1127.4213,4.2052507e-06,956.5,1126.9385,525.5,-26.991865158081055,-5.369176864624023,59.76215362548828
1,0.460,0.382,0.633,0.608,0.03909125501781108,1127.4213,3.7479376e-07,956.5,1126.9384,525.5,0.5886124968528748,-0.2483932077884674,9.62375259399414
1,0.409,0.411,0.447,0.455,0.0016792529944061189,1127.4213,2.4745048e-06,956.5,1126.9385,525.5,-4.933436393737793,-2.6059772968292236,41.34435272216797
1,0.000,0.451,0.033,0.628,0.005859376232689822,1127.4213,8.500834e-07,956.5,1126.9385,525.5,-12.687345504760742,0.3868490159511566,11.905235290527344
1,0.457,0.387,0.492,0.419,0.001136012506056925,1127.4213,-4.7892477e-06,956.5,1126.9384,525.5,-2.794367790222168,-5.837244033813477,64.42228698730469
1,0.463,0.397,0.488,0.425,0.0006981971350182697,1127.4213,-3.0128188e-06,956.5,1126.9385,525.5,-3.174558639526367,-6.2811198234558105,75.85926055908203
1,0.272,0.377,0.661,0.839,0.17960525478833023,1127.4213,1.0458229e-07,956.5,1126.9384,525.5,-0.12404589354991913,0.11021720618009567,5.831387996673584
2,0.451,0.399,0.472,0.424,0.0005264203154666472,1127.4213,-1.5646169e-08,956.5,1126.9385,525.5,-5.529734134674072,-7.006260395050049,85.07801055908203
1,0.515,0.372,0.570,0.461,0.004928346189892691,1127.4213,5.0449075e-06,956.5,1126.9384,525.5,1.925636887550354,-2.083761215209961,25.497976303100586
2,0.816,0.295,1.000,0.631,0.06200875887221859,1127.4213,3.674775e-07,956.5,1126.9384,525.5,8.34304141998291,-0.35545772314071655,9.21158504486084
2,0.471,0.367,0.495,0.413,0.001061641944331381,1127.4213,-1.0063397e-06,956.5,1126.9384,525.5,-2.416254758834839,-8.435903549194336,82.67867279052734
2,0.209,0.368,0.323,0.514,0.016566471485999733,1127.4213,1.5354192e-06,956.5,1126.9385,525.5,-6.406253337860107,-0.9605705142021179,16.86675453186035
0,0.374,0.042,0.627,0.584,0.1372800597222862,1127.4213,1.2779504e-06,956.5,1126.9384,525.5,0.18051530420780182,-1.6831210851669312,12.697108268737793
0,0.610,0.302,0.669,0.453,0.008914955986534204,1127.4213,3.515489e-07,956.5,1126.9385,525.5,9.108649253845215,-4.1973443031311035,39.20445251464844
1,0.876,0.329,1.000,0.431,0.012619672863606287,1127.4213,4.899384e-07,956.5,1126.9385,525.5,15.063027381896973,-2.011794090270996,18.44588851928711
1,0.390,0.238,0.676,0.699,0.1319381529009736,1127.4213,-2.2248812e-05,956.5,1126.9384,525.5,0.20121170580387115,-0.3241698741912842,6.774037837982178
1,0.474,0.405,0.516,0.458,0.002200107619838735,1127.4213,-9.731968e-07,956.5,1126.9384,525.5,-0.3296408951282501,-2.0342326164245605,30.971086502075195
1,0.477,0.379,0.654,0.612,0.04135776442770841,1127.4213,3.9901184e-07,956.5,1126.9385,525.5,0.9137187600135803,-0.23582877218723297,9.4644775390625
1,0.411,0.359,0.471,0.428,0.00412973783334675,1127.4213,-6.858354e-07,956.5,1126.9384,525.5,-3.659343957901001,-3.652649164199829,37.97278594970703
1,0.409,0.388,0.474,0.469,0.005321986780147354,1127.4213,8.5957726e-07,956.5,1126.9384,525.5,-2.554039478302002,-1.838090181350708,27.244426727294922
1,0.105,0.402,0.482,0.661,0.09756627279752861,1127.4213,-1.4779002e-06,956.5,1126.9384,525.5,-2.3006627559661865,-0.03292258083820343,8.337321281433105
2,0.442,0.364,0.496,0.538,0.009289286130371634,1127.4213,2.2310276e-06,956.5,1126.9385,525.5,-0.5501098036766052,-0.5741003155708313,11.60898208618164
2,0.584,0.380,0.615,0.420,0.0011964020805976885,1127.4214,-3.8021014e-07,956.5,1126.9385,525.5,9.599637031555176,-5.258298397064209,56.679779052734375
1,0.304,0.434,0.417,0.529,0.010775688296440168,1127.4213,-3.1333332e-06,956.5,1126.9385,525.5,-6.355681896209717,-0.4850895404815674,27.2703800201416
1,0.581,0.387,1.000,0.751,0.15226120750239658,1127.4213,6.885541e-07,956.5,1126.9384,525.5,3.7271370887756348,0.12066376209259033,5.723395347595215
2,0.478,0.388,0.495,0.416,0.0004935054359973414,1127.4213,-1.4774595e-06,956.5,1126.9385,525.5,-2.0974879264831543,-8.358743667602539,91.41731262207031
2,0.501,0.430,0.508,0.461,0.00022251944810755138,1127.4213,8.237643e-07,956.5,1126.9384,525.5,0.4558769166469574,-3.0976059436798096,61.48305892944336
0,0.368,0.085,0.599,0.577,0.11356085416591655,1127.4213,1.0969945e-05,956.5,1126.9384,525.5,-0.19936399161815643,-1.6078317165374756,13.355544090270996
1,0.311,0.351,0.576,0.562,0.05603625133276352,1127.4213,-1.3460772e-06,956.5,1126.9385,525.5,-1.0599168539047241,-0.48160097002983093,11.120711326599121
1,0.743,0.398,0.799,0.430,0.0017848032853153282,1127.4213,1.3722735e-07,956.5,1126.9384,525.5,27.50922966003418,-4.757548809051514,59.86879348754883
1,0.299,0.388,0.644,0.797,0.1408079837694915,1127.4213,-1.9982538e-07,956.5,1126.9384,525.5,-0.11591475456953049,0.07824525982141495,6.23112678527832
1,0.000,0.000,0.848,0.684,0.5803037254076607,1127.4213,-2.967915e-06,956.5,1126.9384,525.5,2.066876173019409,0.4044245183467865,2.292729616165161
0,0.433,0.175,0.582,0.505,0.049228580828710906,1127.4213,-1.4451218e-06,956.5,1126.9384,525.5,-0.46321919560432434,-2.7037439346313477,21.526254653930664
1,0.021,0.395,0.362,0.637,0.08222143259068634,1127.4213,1.3254119e-07,956.5,1126.9384,525.5,-3.82857608795166,-0.0703376829624176,8.560647964477539
1,0.425,0.395,0.490,0.435,0.002613191933106301,1127.4213,3.9854535e-06,956.5,1126.9384,525.5,-3.001924753189087,-3.2444918155670166,40.99510955810547
2,0.826,0.371,0.885,0.434,0.0037288567563367684,1127.4213,1.3806557e-06,956.5,1126.9384,525.5,20.131662368774414,-3.0248069763183594,33.42979431152344
1,0.355,0.358,0.588,0.660,0.0701465631005573,1127.4213,6.0369536e-07,956.5,1126.9384,525.5,-0.2622292935848236,-0.197908416390419,7.890859127044678
1,0.399,0.242,0.682,0.695,0.12826386587581062,1127.4213,-1.5334537e-05,956.5,1126.9384,525.5,0.3110645115375519,-0.33108505606651306,6.832484245300293
1,0.231,0.384,0.333,0.495,0.011288493590836871,1127.4213,-8.4286125e-07,956.5,1126.9384,525.5,-6.381251811981201,-1.0501415729522705,17.79336929321289
1,0.463,0.358,0.532,0.414,0.003834005080901935,1127.4213,-9.637843e-07,956.5,1126.9384,525.50006,-0.11584550887346268,-5.154400825500488,48.49549865722656
1,0.392,0.385,0.444,0.411,0.0013275401531015977,1127.4213,1.4101939e-06,956.5,1126.9385,525.5,-8.493946075439453,-5.743765830993652,60.89065933227539
1,0.000,0.000,0.848,0.684,0.5803037254076607,1127.4213,-2.967915e-06,956.5,1126.9384,525.5,2.066876173019409,0.4044245183467865,2.292729616165161
1,0.486,0.450,0.541,0.488,0.002051995870972214,1127.4213,2.637848e-06,956.5,1126.9384,525.5,1.4395043849945068,-1.7603569030761719,61.929744720458984
1,0.493,0.404,0.518,0.434,0.0007499646149373949,1127.4213,-3.5516598e-06,956.5,1126.9384,525.5,0.5793411135673523,-5.277888298034668,69.84042358398438
1,0.585,0.397,0.625,0.439,0.0016627177382608107,1127.4213,7.624278e-07,956.5,1126.9385,525.5,7.497692108154297,-3.1380746364593506,41.452484130859375
1,0.404,0.438,0.435,0.474,0.0011242707878986573,1127.4213,-2.6933021e-06,956.5,1126.9384,525.5,-6.948746681213379,-2.0815680027008057,51.224788665771484
1,0.000,0.312,0.278,1.000,0.1911293422575727,1127.4213,1.8535222e-06,956.5,1126.9384,525.5,-4.10275936126709,0.25114431977272034,4.373534679412842
2,0.000,0.349,0.019,0.690,0.006536989595414703,1127.4213,-3.1580678e-06,956.5,1126.9384,525.5,-6.476003646850586,0.011190999299287796,6.446531295776367
2,0.494,0.356,0.515,0.399,0.0008933081978237471,1127.4213,-1.7513068e-08,956.5,1126.9384,525.5,0.734306275844574,-10.028529167175293,88.32421875
1,0.883,0.373,0.964,0.436,0.005114855483012088,1127.4213,-8.375548e-07,956.5,1126.9384,525.5,18.145971298217773,-2.2301197052001953,25.113340377807617
1,0.472,0.336,0.628,0.594,0.040379248771598056,1127.4213,-5.5872233e-06,956.5,1126.9384,525.5,0.6405113339424133,-0.46263790130615234,9.771162033081055
0,0.368,0.087,0.599,0.579,0.11373292649370303,1127.4213,4.3825113e-07,956.5,1126.9384,525.5,-0.2142730951309204,-1.5896081924438477,13.3512544631958
1,0.382,0.344,0.541,0.610,0.042511405156347076,1127.4213,-2.5828014e-05,956.5,1126.9384,525.5,-0.496089369058609,-0.36649706959724426,9.605582237243652
1,0.000,0.000,0.848,0.684,0.5803037254076607,1127.4213,-2.967915e-06,956.5,1126.9384,525.5,2.066876173019409,0.4044245183467865,2.292729616165161
0,0.241,0.000,0.729,0.736,0.3589929166441735,1127.4213,-5.4001944e-08,956.5,1126.9384,525.5,0.041775427758693695,-1.913171410560608,10.230109214782715
2,0.504,0.367,0.534,0.440,0.0021963825584232757,1127.4213,2.3130042e-06,956.5,1126.9385,525.5,1.2639439105987549,-3.6392784118652344,40.449493408203125
2,0.614,0.396,0.700,0.447,0.004356890110268226,1127.4213,-3.2298126e-07,956.5,1126.9384,525.5,11.154210090637207,-3.069532632827759,41.99991989135742
2,0.457,0.361,0.509,0.533,0.008893995740949682,1127.4213,4.6684077e-06,956.5,1126.9384,525.5,-0.3110703229904175,-0.622248113155365,11.772378921508789
0,0.375,0.058,0.621,0.584,0.12949212248313383,1127.4213,-3.1606378e-06,956.50006,1126.9384,525.5,0.014315451495349407,-1.621095061302185,12.886813163757324
2,0.481,0.382,0.601,0.551,0.020278942765761247,1127.4213,1.1209754e-06,956.5,1126.9384,525.5,0.8154321908950806,-0.4120592772960663,13.406844139099121
1,0.361,0.373,0.517,0.577,0.03182376117855623,1127.4213,-4.596503e-06,956.5,1126.9385,525.5,-0.854810357093811,-0.3915020227432251,10.451889038085938
1,0.491,0.402,0.583,0.516,0.01050258068284249,1127.4213,1.6381251e-06,956.5,1126.9384,525.5,0.7594143152236938,-0.6309638023376465,14.404706001281738
1,0.375,0.385,0.436,0.457,0.00445877348213776,1127.4213,-1.3704705e-06,956.5,1126.9384,525.5,-4.802698135375977,-2.2957324981689453,30.780834197998047
1,0.372,0.338,0.494,0.521,0.022234348490595822,1127.4213,2.7276337e-06,956.5,1126.9384,525.5,-1.096272349357605,-0.8792639970779419,11.911367416381836
2,0.359,0.298,0.556,0.601,0.05986779556232106,1127.4213,6.680752e-07,956.5,1126.9385,525.5,-0.582346498966217,-0.5495768189430237,9.147381782531738
1,0.576,0.408,0.599,0.432,0.0005416680718104549,1127.4213,-7.303235e-07,956.5,1126.9385,525.5,9.441923141479492,-4.691006183624268,63.090633392333984
0,0.388,0.000,0.688,0.625,0.18752077104536594,1127.4213,2.5125444e-06,956.5,1126.9385,525.5,0.24791502952575684,-2.077134132385254,12.534055709838867
1,0.127,0.248,0.211,0.355,0.008951031507745691,1127.4213,-3.6823712e-05,956.5,1126.9384,525.5,-15.074470520019531,-4.973764896392822,26.67441177368164
1,0.167,0.453,0.231,0.500,0.002998520870286898,1127.4213,1.9210904e-06,956.5,1126.9384,525.5,-18.63587760925293,-0.769021213054657,36.39006805419922
2,0.492,0.338,0.680,0.475,0.02576161012827783,1127.4213,-1.952812e-06,956.5,1126.9384,525.5,2.483072280883789,-1.5599251985549927,17.956348419189453
0,0.774,0.367,0.790,0.392,0.00039970258055637635,1127.4213,-5.11869e-07,956.5,1126.9384,525.5,42.53628921508789,-9.938433647155762,88.73261260986328
2,0.684,0.319,0.894,0.455,0.0285086518981932,1127.4213,1.1529365e-06,956.5,1126.9384,525.5,8.687703132629395,-1.8948662281036377,18.033315658569336
2,0.458,0.393,0.476,0.418,0.0004404938021180241,1127.4213,-2.6027683e-08,956.5,1126.9384,525.5,-4.940049171447754,-7.741123199462891,88.69625091552734
2,0.569,0.384,0.598,0.450,0.001882398381185621,1127.4213,4.4262197e-08,956.5,1126.9384,525.5,6.402592182159424,-3.4872210025787354,44.69762420654297
1,0.311,0.371,0.394,0.467,0.007920923393726203,1127.4213,-2.9546652e-06,956.5,1126.9385,525.5,-5.003102779388428,-1.6741498708724976,20.757246017456055
2,0.929,0.353,0.985,0.411,0.0032023912680763347,1127.4213,3.801591e-06,956.49994,1126.9385,525.5,29.081462860107422,-4.090950965881348,37.49665451049805
1,0.470,0.372,0.665,0.626,0.04941893153111817,1127.4213,9.046662e-07,956.5,1126.9385,525.5,0.6459164023399353,-0.22985640168190002,8.855720520019531
2,0.555,0.416,0.586,0.449,0.0010103304757090048,1127.4213,-5.959273e-07,956.5,1126.9384,525.5,9.666607856750488,-5.036157608032227,79.74825286865234
1,0.345,0.311,0.670,0.744,0.14098092689714878,1127.4213,-1.365919e-06,956.5,1126.9384,525.5,0.0745437890291214,-0.1472286581993103,6.397634506225586
0,0.349,0.049,0.601,0.585,0.13493631205197024,1127.4213,-6.72521e-06,956.5,1126.9384,525.5,-0.25418657064437866,-1.6140333414077759,12.734489440917969
1,0.230,0.346,0.605,0.860,0.1927524123591711,1127.4213,-6.578711e-06,956.5,1126.9384,525.5,-0.9991046786308289,0.06576751917600632,5.894672393798828
1,0.000,0.427,0.038,0.533,0.004029130987820721,1127.4213,2.6499407e-07,956.5,1126.9384,525.5,-17.862829208374023,-0.38468971848487854,18.44855308532715
2,0.497,0.373,0.503,0.400,0.0001831451535720696,1127.4213,8.7163505e-07,956.5,1126.9384,525.5,0.04164755716919899,-7.119284629821777,67.33622741699219
1,0.267,0.388,0.327,0.428,0.002405847886428549,1127.4213,7.466089e-07,956.5,1126.9384,525.5,-17.378385543823242,-4.323846340179443,50.63636016845703
1,0.150,0.184,0.691,0.821,0.3447027682604281,1127.4213,1.2334813e-06,956.5,1126.9384,525.5,-0.42344364523887634,-0.18588197231292725,6.329244136810303
1,0.499,0.405,0.564,0.499,0.0060670137546758734,1127.4213,-5.296378e-07,956.5,1126.9384,525.5,0.9863951802253723,-0.8540870547294617,20.402273178100586
1,0.581,0.382,0.644,0.409,0.0017489303105378494,1127.4213,-4.3009203e-07,956.5,1126.9384,525.5,10.100472450256348,-5.153309345245361,53.0611686706543
2,0.299,0.000,0.988,0.864,0.5952948462718247,1127.4213,-1.9395414e-07,956.5,1126.9384,525.5,0.9488150477409363,-1.498504638671875,7.682887554168701
1,0.413,0.407,0.428,0.436,0.00042935673529377274,1127.4213,-9.900107e-07,956.5,1126.9384,525.5,-10.365002632141113,-5.621309757232666,77.04306030273438
1,0.000,0.378,0.256,0.604,0.05800432697663506,1127.4213,-7.6319196e-07,956.5,1126.9385,525.5,-5.801624298095703,-0.2863178551197052,9.064109802246094
1,0.539,0.275,0.755,0.620,0.07462358815855792,1127.4213,-1.9259477e-07,956.5,1126.9384,525.5,1.7516686916351318,-0.4149233102798462,8.341898918151855
1,0.407,0.380,0.504,0.525,0.014223214931100276,1127.4213,-1.5199475e-08,956.5,1126.9384,525.5,-0.8780245780944824,-0.7286845445632935,14.391753196716309
1,0.910,0.380,0.985,0.431,0.003789986525550168,1127.4213,-1.7528276e-06,956.5,1126.9384,525.5,37.6542854309082,-4.369329929351807,49.73089599609375
1,0.357,0.433,0.435,0.511,0.0060871387424273156,1127.4213,2.882669e-06,956.5,1126.9384,525.5,-4.32422399520874,-0.7314202189445496,25.47629737854004
1,0.000,0.000,0.848,0.684,0.5803038586992741,1127.4213,-2.967915e-06,956.5,1126.9384,525.5,2.066882848739624,0.40442782640457153,2.292736530303955
1,0.276,0.396,0.371,0.460,0.006087521241844195,1127.4213,1.6515818e-06,956.5,1126.9384,525.5,-7.258810043334961,-1.7341265678405762,24.931041717529297
1,0.876,0.329,1.000,0.431,0.012620009307973634,1127.4213,-2.2381036e-07,956.5,1126.9384,525.5,15.062960624694824,-2.0116755962371826,18.44585418701172
2,0.471,0.324,0.518,0.522,0.009334221745055818,1127.4213,-2.1234957e-06,956.5,1126.9384,525.5,-0.06303991377353668,-0.7755899429321289,10.197687149047852
1,0.400,0.395,0.436,0.436,0.0015143598812976322,1127.4213,-2.3175415e-09,956.5,1126.9384,525.5,-6.409330368041992,-3.6539740562438965,46.59051513671875
1,0.537,0.402,0.557,0.426,0.00045799028209479904,1127.4213,2.863234e-07,956.5,1126.9384,525.5,5.208187103271484,-5.182473659515381,64.4770736694336
1,0.059,0.366,0.086,0.392,0.0007395111797492332,1127.4213,1.477419e-07,956.5,1126.9384,525.5,-43.722190856933594,-6.787775993347168,60.209903717041016
1,0.301,0.449,0.362,0.530,0.004959546786702816,1127.4213,4.4484595e-06,956.5,1126.9385,525.5,-6.529791355133057,-0.2632613778114319,23.20360565185547
1,0.712,0.339,1.000,0.499,0.045924308145846894,1127.4213,-1.952812e-06,956.5,1126.9384,525.5,7.443934440612793,-0.9514580368995667,12.077977180480957
1,0.078,0.442,0.110,0.477,0.001115932095451962,1127.4213,-4.0831478e-07,956.5,1126.9385,525.5,-43.539215087890625,-2.380099058151245,63.10603713989258
1,0.449,0.369,0.663,0.647,0.05936218129384986,1127.4213,9.786329e-07,956.5,1126.9384,525.5,0.4565136134624481,-0.19052262604236603,8.324347496032715
1,0.488,0.366,0.574,0.499,0.011376597803644254,1127.4213,-2.665887e-07,956.5,1126.9385,525.5,0.9703816771507263,-1.210854172706604,17.613128662109375
1,0.000,0.000,0.846,0.691,0.5847622420569116,1127.4213,-1.0886507e-06,956.5,1126.9385,525.5,2.0540611743927,0.43309256434440613,2.282010555267334
1,0.443,0.389,0.468,0.417,0.0007030816443234885,1127.4213,1.7082934e-06,956.5,1126.9384,525.5,-4.971831321716309,-6.012389659881592,66.55903625488281
1,0.460,0.359,0.690,0.657,0.06852751880700418,1127.4213,-1.14636305e-05,956.5,1126.9385,525.5,0.6959541440010071,-0.19527171552181244,7.948060512542725
2,0.412,0.396,0.439,0.435,0.0010630647842379572,1127.4213,-2.7342578e-06,956.5,1126.9384,525.5,-6.900568962097168,-4.3203864097595215,55.19731521606445
1,0.550,0.414,0.567,0.436,0.0003605174352860545,1127.4213,4.734623e-06,956.5,1126.9385,525.5,9.158592224121094,-6.363066673278809,91.5072021484375
0,0.376,0.056,0.624,0.586,0.1313772884893266,1127.4213,-1.1226166e-06,956.5,1126.9384,525.5,0.1596251279115677,-1.6517455577850342,12.846757888793945
1,0.356,0.449,0.414,0.493,0.0025964804971877857,1127.4213,2.1823332e-06,956.5,1126.9385,525.5,-7.691997051239014,-1.0938550233840942,40.0992317199707
1,0.221,0.390,0.438,0.542,0.03303219825852183,1127.4213,-1.1399444e-05,956.5,1126.9385,525.5,-3.5174684524536133,-0.5847725868225098,13.634819030761719
1,0.447,0.387,0.466,0.416,0.0005418027575128383,1127.4213,1.717207e-07,956.5,1126.9384,525.5,-5.377430438995361,-6.635570526123047,72.56379699707031
1,0.349,0.393,0.429,0.468,0.006018455656028476,1127.4213,9.836136e-06,956.5,1126.9385,525.5,-4.394673824310303,-1.65092134475708,24.299909591674805
2,0.479,0.386,0.499,0.415,0.0006053612834375645,1127.4213,4.816975e-06,956.5,1126.9384,525.5,-1.5988149642944336,-7.980868339538574,85.92475128173828
1,0.352,0.398,0.371,0.422,0.0004591087249839626,1127.4213,1.0472394e-07,956.5,1126.9384,525.5,-20.920930862426758,-7.452284336090088,89.081787109375
1,0.604,0.402,0.637,0.443,0.0013527743596220747,1127.4213,-4.54345e-06,956.5,1126.9385,525.5,10.887160301208496,-3.7605950832366943,52.96924591064453
1,0.404,0.396,0.587,0.501,0.019320079782263792,1127.4213,6.2981024e-07,956.5,1126.9384,525.5,0.0536024272441864,-0.8546170592308044,15.326845169067383
1,0.317,0.336,0.591,0.694,0.09821339717335181,1127.4213,-2.2746438e-07,956.5,1126.9384,525.5,-0.3464287221431732,-0.13462428748607635,7.07897424697876
2,0.408,0.387,0.495,0.481,0.008084051412156668,1127.4213,4.805396e-06,956.5,1126.9384,525.5,-2.3705718517303467,-1.715316891670227,27.529638290405273
